SN,Question,Answer
241~|~Where are complaints regarding microfinance financial institutions heard?~|~Complaints regarding microfinance financial institutions are heard by Nepal Rastra Bank. For this, Nepal Rastra Bank has a complaints hearing unit under the Banking and Financial Institutions Regulation Department.~|~
242~|~What are the provisions regarding the scope of work for microfinance financial institutions?~|~There are two scopes for microfinance financial institutions: the provincial level, which allows them to open branches in districts of the same province, and the national level, which allows them to open branches throughout the country.~|~
243~|~How many types of microfinance institutions are there?~|~There are two types of microfinance institutions in Nepal based on their loan transactions: those that deal only with wholesale loans and those that deal with retail loans.~|~
244~|~What are the main sources of funds for microfinance institutions?~|~The main sources of funds for microfinance institutions are the amount received as capital from shareholders, savings collected from members, loans received from banks and financial institutions, and funds allocated from the profits made by the institution.~|~
245~|~What is the interest rate and service fee of a microfinance financial institution's loan?~|~According to the provided context, a microfinance financial institution can charge a maximum interest rate of 15 percent and a service fee of up to 1.50 percent on the loans it disburses.~|~
246~|~What is the loan limit of a microfinance financial institution?~|~A microfinance financial institution can disburse unsecured microloans of up to Rs. 300,000 per member (maximum Rs. 500,000 for members who have availed loans for the past 2 years and are in good standing) and collateralized loans of up to Rs. 700,000 for poor and low-income individuals, firms or groups engaged in specified agriculture, microenterprises and businesses, and up to Rs. 1.5 million for individuals who have availed loans for the past 2 years and are in a good category.~|~
247~|~How many types of loans can a microfinance financial institution provide?~|~A microfinance financial institution can provide two (2) types of loans: unsecured microloans under group guarantee and secured loans against acceptable collateral.~|~
248~|~Who regulates and supervises microfinance financial institutions?~|~Nepal Rastra Bank regulates and supervises microfinance institutions.~|~
249~|~What is a microfinance financial institution?~|~An institution that receives a license from Nepal Rastra Bank and makes poor and low-income individuals and women members, collects regular savings from them, and provides microfinance loans without collateral to operate agricultural and microenterprise businesses on a collective basis, and provides collateral loans to operate microenterprises and microbusinesses by taking acceptable collateral from its members or other persons, and collects savings from members in limited amounts is called a microfinance financial institution.~|~
250~|~When was Nepal Rastra Bank established?~|~Nepal Rastra Bank was established on 26 April 1956 (Baisakh 14, 2013).~|~
251~|~Under which act was Nepal Rastra Bank established?~|~Nepal Rastra Bank was established under the Nepal Rastra Bank Act, 1955.~|~
252~|~What is the main responsibility of Nepal Rastra Bank?~|~The mission of Nepal Rastra Bank is to “achieve macroeconomic and financial stability through effective monetary, foreign exchange, financial sector, and payment system policies for sustainable and inclusive economic development.”~|~
253~|~What happened to the domestic financial institutions after the establishment of NRB?~|~After the establishment of Nepal Rastra Bank (NRB) in 1956, there has been significant growth in both the number and the activities of the domestic financial institutions in the country.~|~
254~|~Which act redefined the functions and objectives of NRB?~|~The new Nepal Rastra Bank Act, 2058 (2002), redefined the functions and objectives of NRB.~|~
255~|~How does NRB aim to increase public confidence?~|~NRB aims to increase public confidence towards the banking and financial system by maintaining stability of the banking and financial sectors.~|~
256~|~What kind of payment system does NRB aim to develop?~|~NRB aims to develop a secure, healthy and efficient system of payment.~|~
257~|~How does NRB communicate its policies and strategies?~|~NRB communicates its policies and strategies through its annual monetary policy, which conveys various policies, strategies, and actions.~|~
258~|~What is the vision of Nepal Rastra Bank?~|~The vision of Nepal Rastra Bank is to be a "modern, dynamic, reliable and effective central bank".~|~
259~|~What is the mission of Nepal Rastra Bank?~|~The mission of Nepal Rastra Bank is to “achieve macroeconomic and financial stability through effective monetary, foreign exchange, financial sector, and payment system policies for sustainable and inclusive economic development.”~|~
260~|~Who served as Governor from August 10, 1990 to January 17, 1995?~|~Mr. Hari Shankar Tripathi served as Governor from August 10, 1990 to January 17, 1995.~|~
261~|~When did Mr. Maha Prasad Adhikari’s term end?~|~Mr. Maha Prasad Adhikari’s term ended on April 5, 2025.~|~
262~|~When did Prof. Dr. Biswo Nath Poudel begin his term as Governor?~|~Prof. Dr. Biswo Nath Poudel began his term as Governor on May 6, 2025.~|~
263~|~How many members are there in the Board of Directors of Nepal Rastra Bank?~|~There are seven members in the Board of Directors of Nepal Rastra Bank.~|~
264~|~How many of the board members are ex-officio?~|~Four board members are ex-officio.~|~
265~|~How many non-executive Directors are there in the NRB Board?~|~There are three non-executive Directors in the NRB Board.~|~
266~|~Who is the Chairperson of the NRB Board of Directors?~|~Prof. Dr. Biswo Nath Poudel is the Chairperson / Governor of the NRB Board of Directors.~|~
267~|~Who are the four ex-officio members of the NRB Board?~|~The four ex-officio members of the NRB Board are: the Governor, the Secretary, Government of Nepal (GON), Ministry of Finance, and two Deputy Governors.~|~
268~|~Who appoints the Governor and Deputy Governors of NRB?~|~The Governor and both Deputy Governors are appointed by the GON, Councils of Ministers for a term of five years.~|~
269~|~What is the term length for the Governor and Deputy Governors?~|~The Governor and both Deputy Governors are appointed by GON, Councils of Ministers for a term of five years.
~|~
270~|~Who appoints the three non-executive Directors of NRB?~|~The GON, Councils of Ministers appoints the three non-executive Directors.~|~
271~|~From which fields are the non-executive Directors chosen?~|~The three non-executive Directors are appointed from amongst persons renowned in the fields of Economics, Monetary, Banking, Finance and Commercial Law.~|~
272~|~Who is the current Chairperson of the NRB Board?~|~Prof. Dr. Biswo Nath Poudel is the current Chairperson / Governor of the NRB Board.~|~
273~|~Who represents the Ministry of Finance in the NRB Board?~|~Mr. Ghanshyam Upadhyaya, Secretary, Ministry of Finance, represents the Ministry of Finance in the NRB Board.~|~
274~|~When was Mr. Ghanshyam Upadhyaya appointed as a member?~|~Mr. Ghanshyam Upadhyaya was appointed as a member on February 13, 2025.~|~
275~|~Who are the current Deputy Governors of NRB?~|~The current Deputy Governors of NRB are: Dr. Neelam Dhungana Timsina and Mr. Bam Bahadur Mishra.~|~
276~|~When was Dr. Ravindra Prasad Pandey appointed as a member?~|~Dr. Ravindra Prasad Pandey was appointed as a member on May 11, 2023.~|~
277~|~Who is the Executive Director of the Office of the Governor?~|~Dr. Gunakar Bhatta is the Executive Director of the Office of the Governor.~|~
278~|~Which department does Mr. Naresh Shakya lead?~|~Mr. Naresh Shakya leads the Internal Audit Department.~|~
279~|~Which department is headed by Mr. Ramu Paudel?~|~Mr. Ramu Paudel heads the Currency Management Department.~|~
280~|~Where is the Economic Research Department of Nepal Rastra Bank located?~|~The Economic Research Department of Nepal Rastra Bank is located in the provincial office in Surkhet, Karnali Province. Currently, only economic research and limited government transaction-related work is being carried out from this office.~|~
281~|~What is the email address of the Economic Research Department?~|~research@nrb.org.np~|~
282~|~What is the contact number of the Economic Research Department?~|~977 01-4517497~|~
283~|~What is the location of the Assets and Service Management Department?~|~Baluwatar, Kathmandu.~|~
284~|~What is the email address for the Assets and Service Management Department?~|~gsd@nrb.org.np~|~
285~|~What is the buying rate of 100 Indian Rupees (INR) in Nepal?~|~According to the provided context, the buying rate of 100 Indian Rupees (INR) in Nepal is 160.00 NPR.~|~
286~|~What is the selling rate of 100 Indian Rupees (INR)?~|~100 Indian Rupees (INR) = 160.15 NPR.~|~
287~|~What is the buying rate of 1 U.S. Dollar (USD)?~|~The buying rate of 1 U.S. Dollar (USD) is NPR 133.93.~|~
288~|~What is the selling rate of 1 U.S. Dollar (USD)?~|~According to the provided context, the selling rate of 1 U.S. Dollar (USD) is 141.53 NPR.~|~
289~|~How much is 1 European Euro (EUR) worth in NPR for buying?~|~1 European Euro (EUR) is worth 164.66 NPR for buying.~|~
290~|~What is the selling rate of 1 European Euro (EUR)?~|~The selling rate of 1 European Euro (EUR) is 165.36 NRP.~|~
291~|~What is the buying rate of 1 UK Pound Sterling (GBP)?~|~According to the provided context, the buying rate of 1 UK Pound Sterling (GBP) is 189.92 NPR.~|~
292~|~What is the selling rate of 1 UK Pound Sterling (GBP)?~|~1 UK Pound Sterling (GBP) has a selling rate of 190.73 NPR.~|~
293~|~What is the buying rate of 1 Swiss Franc (CHF)?~|~1 Swiss Franc (CHF) has a buying rate of 175.40 NPR.~|~
294~|~What is the selling rate of 1 Swiss Franc (CHF)?~|~1 Swiss Franc (CHF) has a selling rate of 176.14 NPR.~|~
295~|~What is the buying rate of 1 Australian Dollar (AUD)?~|~The buying rate of 1 Australian Dollar (AUD) is 92.22 NPR.~|~
296~|~What is the selling rate of 1 Australian Dollar (AUD)?~|~1 AUD = 92.62 NPR (Sell)~|~
297~|~What is the buying rate of 1 Saudi Arabian Riyal (SAR)?~|~According to the provided context, the buying rate of 1 Saudi Arabian Riyal (SAR) is 37.56 NPR.~|~
298~|~What is the buying rate of 1 Qatari Riyal (QAR)?~|~According to the provided context, the buying rate of 1 Qatari Riyal (QAR) is 38.67 NPR.~|~
299~|~What is the selling rate of 1 Qatari Riyal (QAR)?~|~According to the provided context, the selling rate of 1 Qatari Riyal (QAR) is 38.83 NPR.~|~
300~|~ What does RTGS system membership require?~|~RTGS system membership is open to entities that meet the following criteria: licensed financial institutions regulated by NRB, the Ministry of Finance, and authorised domestic entities that provide payment and clearing services. Licensed Financial Institutions must apply to participate using the forms provided.~|~
301~|~Who regulates the licensed financial institutions eligible for RTGS membership?~|~Licensed financial institutions are regulated by NRB (Nepal Rastra Bank).~|~
302~|~How do licensed financial institutions apply to participate in the RTGS system?~|~Licensed Financial Institutions must apply to participate using the forms provided (See Appendix 1).~|~
303~|~How many modes of participation are there in the RTGS system?~|~There are three modes of participation in the RTGS system.~|~
304~|~Who is a Direct Participant in the RTGS system?~|~A Direct Participant has a settlement account in the RTGS system and has an appropriate communication platform to monitor and manage their account position directly from the RTGS system. A Direct Participant has the technical ability to send and receive payment orders and other messages to/from the RTGS system.
~|~
305~|~What technical ability does a Direct Participant have?~|~A Direct Participant has the technical ability to send and receive payment orders and other messages to/from the RTGS system.~|~
306~|~Who is an Indirect Participant in the RTGS system?~|~An Indirect Participant has a settlement account in the RTGS system and may or may not have an appropriate communication platform to monitor and manage their account position directly from the RTGS system. They shall appoint another Direct Participant to send and/or receive payment orders and other messages to/from the RTGS system on their behalf.~|~
307~|~Can an Indirect Participant manage its account position directly?~|~An Indirect Participant may or may not have an appropriate communication platform to monitor and manage their account position directly from the RTGS system. They can appoint a Direct Participant to send and/or receive payment orders and other messages to/from the RTGS system on their behalf.~|~
308~|~What is a Special Member in the RTGS system?~|~A Special Member is like a clearing house, securities settlement system, or any organization recognized by NRB under this category. They may directly connect to the RTGS System for submission of DNS files. These clearing entities that have been granted membership or limited access to the RTGS System have to abide by the terms and conditions stipulated in the MOU with NRB and this System Rules.~|~
309~|~What must clearing entities with limited access to the RTGS System do?~|~The clearing entities that have been granted membership or limited access to the RTGS System have to abide by the terms and conditions stipulated in the MOU with NRB and this System Rules.~|~
310~|~What must an institution do to become an Indirect Participant?~|~An Institution planning to be an Indirect Participant must apply for appointment of its Settlement Agent Bank using the forms provided (See Appendix 2).~|~
311~|~What are the key responsibilities of the Service Provider in managing the RTGS system?~|~The Service Provider must:
*   Operate the RTGS system for all members in a safe and efficient manner.
*   Publish user manuals and documentation of the RTGS system.
*   Maintain the daily operations of the RTGS system for all members.
*   Establish a Help Desk for all participants.
*   Reschedule business day sessions if necessary.
*   Manage participant status (perform suspension and termination if required).
*   Issue security tokens for Users and manage User statuses in an emergency.
*   Provide archived data to participants as requested.
*   Provide a Help Desk contact number for Participants to contact with functional, operational or technical problems.
*   Consult with the system supplier for the fast resolution of high impact problems.~|~
312~|~How many Direct Participants can an Indirect Participant appoint as their intermediary agent?~|~An Indirect Participant can appoint only one Direct Participant as their intermediary agent.~|~
313~|~How should an Indirect Participant notify the Service Provider about the appointed Direct Participant?~|~An Indirect Participant should notify the identity of the Direct Participant to the Service Provider in writing at least three (3) months before such service comes into effect in the RTGS system, or as prescribed by NRB.~|~
314~|~What documents must an Indirect Participant submit for appointing an intermediary agent?~|~An Indirect Participant shall submit the following documents:
*   Completed application letter for Participation in the RTGS system
*   Completed application letter as Indirect Participant for the appointment of intermediary agent
*   Service Agreement with only one Direct Participant.~|~
315~|~What functions can the appointed Direct Participant perform for an Indirect Participant?~|~According to the provided context, the appointed Direct Participant can perform the following functions for an Indirect Participant:
*   Send payment orders and other messages to the RTGS system.
*   Receive payment orders and other messages from the RTGS system.
*   Debit Indirect Participant settlement account.
*   View account information.
*   Establish and operate the technical connection for these functions.~|~
316~|~How should changes to the appointed intermediary agent or its functions be communicated?~|~Indirect Participant shall submit any application in writing regarding any changes to the appointed intermediary agent or its authorised functions or services to the Service Provider at least one calendar (1) month before such changes come into effect in the RTGS system.~|~
317~|~Who must an RTGS Participant appoint to provide net settlement files?~|~An RTGS Participant shall appoint a Clearing House to provide their net settlement files to be settled through RTGS.~|~
318~|~What type of system is a Clearing House?~|~A Clearing House is a Deferred Net Settlement System.~|~
319~|~What must each Clearing House sign with NRB?~|~Each Clearing House must sign a Memorandum of Understanding (MOU) with the NRB, agreeing to be bound by, and conform to, the requirements of these system rules.~|~
320~|~What does the Clearing House agree to by signing the MOU?~|~The Clearing House agrees to be bound by, and conform to, the requirements of these system rules by signing a Memorandum of Understanding (MOU) with the NRB.~|~
321~|~What documents does the Service Provider publish for participants?~|~The Service Provider must publish user manuals and documentation of the RTGS system required to the participants for operation in the RTGS system.~|~
322~|~What daily task does the Service Provider maintain for members?~|~The Service Provider must maintain the daily operations of the RTGS system for all members.~|~
323~|~What support facility does the Service Provider establish for participants?~|~The Service Provider establishes a Help Desk for all participants to provide RTGS services.~|~
324~|~How does the Service Provider manage participant status?~|~The Service Provider manages participant status by performing suspension and termination if required (6.6).~|~
325~|~What does the Service Provider issue to users in the system?~|~The Service Provider issues security tokens for Users and manages User statuses in an emergency.~|~
326~|~What data does the Service Provider provide to participants upon request?~|~The Service Provider provides archived data to participants as requested.
~|~
327~|~What must a Participant ensure before sending a payment to the RTGS system?~|~The Participant shall ensure that all the required payment information is correct before sending the payment to the RTGS system.~|~
328~|~Who is liable for the payments made by a Participant?~|~The Participant shall be liable as principal in respect of its payments.~|~
329~|~What should a Participant do if there is a problem affecting its participation in RTGS?~|~The Participant shall advise Service Provider of any problem which might affect its participation in the RTGS (environment contingency issues, disconnections, etc.). Additionally, if a Participant has lost its connection to the RTGS system, it may use the Service Provider contingency facilities. If there is a technical failure or disruption affecting its connection, the Participant shall notify the Service Provider immediately and update them every thirty (30) minutes on their recovery status and action plan until they resume normal operations.
~|~
330~|~What role does a Direct Participant have regarding Indirect Participants?~|~A Direct Participant acts as an intermediary agent to ensure delivery of payments from and to Indirect Participants, if appointed for it. Additionally, an Indirect Participant may appoint only one Direct Participant as their intermediary agent for sending and/or receiving payment orders and other messages to/from the RTGS system.~|~
331~|~What must each Participant ensure about their Settlement Account for transactions?~|~Each Participant shall ensure that it is able to provide sufficient funds in its Settlement Account to ensure settlement of each transaction on value date and to ensure immediate settlement of Net Clearing Position from NCHL or other Clearing House and of DOMS and in due course CSD payments.~|~
332~|~What reserves must Participants maintain in their Settlement Account?~|~Participants shall maintain sufficient balances in their RTGS settlement account to meet its payment and settlement obligations in a timely manner. They must also ensure they have sufficient reserves to ensure immediate settlement of Net Clearing Position from NCHL or other Clearing House and of DOMS and in due course CSD payments.
~|~
333~|~What must Participants do regarding connectivity to the RTGS System?~|~Each Participant should operate, administer and monitor their own connectivity to the RTGS System and to develop their internal systems for linking to / from the RTGS System and ensure the maintenance, security and reliability (including back-up and contingency arrangements) of their own systems at their own cost. Direct Participants must install, maintain and operate a virtual private network connection, with backup, while Indirect Participants must also install, maintain and operate a virtual private network connection, with backup.~|~
334~|~Who is responsible for maintaining, securing, and backing up internal systems?~|~The document states that the Board and higher management should oversee the functioning of IT operations and ensure a safe IT operation environment. It also emphasizes the need for segregation of duty and documented standards/procedures for administering application systems. Critical system functions, including backups and security measures, should be carried out in joint custody.~|~
335~|~What must Participants do to introduce new Users to the RTGS system?~|~Participants must apply to NRB for new User security tokens and introduce Users to the system (see form in Appendix 8).~|~
336~|~How are Deferred Net Settlement system clearing balances settled?~|~Deferred Net Settlement system clearing balances are settled through RTGS. Each Clearing House must sign a Memorandum of Understanding with the NRB in which they agree to be bound by, and conform to, the requirements of these system rules.~|~
337~|~How are government or NRB securities transactions paid?~|~Payment of the cash leg of government/NRB securities transactions is done through DvP mechanisms.~|~
338~|~What types of payments are exchanged with NRB?~|~Payments exchanged with NRB include payments of amounts due to NRB, monetary policy operations, liquidity facilities, cash withdrawals and deposits, or other types where NRB is an intermediary.~|~
339~|~Can NRB set minimum or maximum payment amounts in the RTGS system?~|~NRB may set a minimum payment amount in the RTGS system, which may be varied from time to time and is shown in Appendix 7. There is no maximum value limit to an RTGS transaction.~|~
340~|~How must a Participant submit messages in the RTGS system?~|~According to the provided text, all Direct Participants must submit their transactions to RTGS using Straight-Through Processing (STP) methods. Messages will be submitted in real-time once they have been entered in the Core Banking System (or other payment origination system) and checked against client funds availability. The Participant shall submit messages according to the specification for the RTGS system as set out in the Message Specifications.
~|~
341~|~What types of messages does the RTGS system support?~|~The RTGS system supports a series of payment and non-payment messages for submission of payment orders, queries, queue management, and text messages in SWIFT MX (ISO 20022) format and receiving of payments and notifications. It also supports messages like admi.002 (rejection of a message due to format errors) and admi.004 (notification of an event in the central system).
~|~
342~|~In what format are RTGS messages submitted and received?~|~RTGS messages are submitted and received in SWIFT MX (ISO 20022) format.~|~
343~|~What notifications can participants receive through the RTGS system?~|~Participants can receive acknowledgements of received messages and error reports in real-time. They also receive payment and notification messages, statements of their account positions and transactions at the end of the business day, and response messages providing information about the position of their settlement account, reserves, the status of a given payment, reserved amounts, system and business day information.
~|~
344~|~What does the RTGS system validate regarding the issuer of a message?~|~The RTGS system validates: i) Identification and authentication of the issuer (Participant, and specific user); and ii) Access rights of the participant and the user.~|~
345~|~When do settlements occur in the RTGS system?~|~Settlements in the RTGS system occur following the reception and validation of a transfer order received from a participant, based on the following principles: technical acceptance into the RTGS system, processing of payments according to priority, immediate acceptance for settlement if funds are sufficient (otherwise, the transfer is queued), and simultaneous debiting and crediting of accounts. Additionally, settlement occurs only if the system is running, the business day is open, the settlement process isn’t suspended, accounts aren’t locked, the debiting participant has sufficient funds or a reservation, the issuer has access rights, and there's no higher-priority queued transaction.
~|~
346~|~What happens if a transfer has technical errors during validation?~|~The system will reject and return the transfer to the issuer in case of technical errors.~|~
347~|~How are payments processed in the RTGS system?~|~To transact through the RTGS system, one must go to the bank or financial institution where one has an account and submit the details of the payment order in the prescribed format. Once the payment order received in this way is entered into the RTGS system by the bank or financial institution, the transaction is completed immediately. Payments are processed according to their priority and order of acceptance by the RTGS system, and are deemed accepted for settlement and thus irrevocable when they have passed the test for insufficient funds and are settled immediately or from the queue.
<|end|>~|~
348~|~When is a payment deemed accepted and irrevocable?~|~A payment is deemed accepted for settlement and is thus irrevocable when it has passed the test for insufficient funds and is thus immediately settled or settled from the queue.~|~
349~|~What conditions must be met for settlement to occur?~|~For settlement to occur in the RTGS system, the following conditions must be met:

1.  The system has started and the business day has opened.
2.  The settlement process is not suspended.
3.  The debiting account is not locked for debit and the crediting account is not locked for credit.
4.  The debiting Participant's status is valid.
5.  The debiting Participant is not suspended for debits.
6.  The debiting Participant has sufficient funds in their settlement account to ensure settlement of each transaction on the value date.~|~
350~|~How quickly must beneficiary participants credit a received RTGS transaction?~|~Beneficiary Participants have an obligation to credit the beneficiary customer of a received RTGS transaction within a reasonable time. The SERVICE PROVIDER expects a payment to be credited in real time by Straight Through Processing (STP) and within 30 minutes of receipt for the exceptional situation of manual posting.~|~
351~|~What is the maximum forward value date a Participant can submit for payment orders?~|~The Participant may submit payment orders with forward value dates not exceeding ten (10) business days.~|~
352~|~What happens to valid payment orders with a forward value date?~|~Valid payment orders with a forward value date are settled on their value date.~|~
353~|~What network must all Participants and the Service Provider use to connect to the RTGS system?~|~All Participants and the Service Provider must use a virtual private network.~|~
354~|~What functions must a Direct Participant’s VPN support?~|~A Direct Participant’s VPN must support the following functions: Message processing, Queue management, Account management, Online enquiry, and Reports.~|~
355~|~What functions must an Indirect Participant’s VPN support?~|~An Indirect Participant’s virtual private network (VPN) connection must allow them to perform the following functions in the RTGS system: Online enquiry and Reports.~|~
356~|~What security measures must Participating Banks comply with?~|~Participating Banks shall comply with security measures (including related instructions, rules and requirements) specified by the Service Provider particularly on the following: connecting to the CMA modules that mediate the interface between Participants and the RTGS - either the Straight-Through Processing Adapter (STPA) or Straight Through Processing Gateway (STPG), or other suitable software acquired by the Participant; connectivity platform for sending and receiving messages in the RTGS; and safeguarding and managing their public and private keys as well as their associated PKI key certificates used for RTGS communication to ensure such information will not be compromised by unauthorised persons.~|~
357~|~How should Banks connect to the RTGS system?~|~Banks should connect to the RTGS system by connecting to the CMA modules that mediate the interface between Participants and the RTGS - either the Straight-Through Processing Adapter (STPA) or Straight Through Processing Gateway (STPG), or other suitable software acquired by the Participant; and by using a connectivity platform for sending and receiving messages in the RTGS system.~|~
358~|~What PKI measures must Participating Banks adopt?~|~Participating Banks must comply with security measures specified by the Service Provider, including: connecting to the CMA modules; using a connectivity platform for sending and receiving messages; and safeguarding and managing their public and private keys as well as their associated PKI key certificates used for RTGS communication to ensure such information will not be compromised by unauthorized persons.~|~
359~|~How should Banks manage their public and private keys?~|~Participating Banks shall comply with security measures, particularly on safeguarding and managing their public and private keys as well as their associated PKI key certificates used for RTGS communication to ensure such information will not be compromised by unauthorised persons. Keys shall be created, stored, distributed, or changed under the most stringent conditions and have the frequency of key changes depending on the sensitivity of data and operational criticality.~|~
360~|~What must a Participant do if their authentication is compromised or lost?~|~A Participant whose authentication has been compromised, lost, revoked or unfit for use shall immediately notify the Service Provider in writing.~|~
361~|~What happens to pending payment orders if a Participant’s authentication is compromised?~|~All payment orders or instructions pending in the RTGS system by that Participant shall be rejected, but any such payment orders or instruction which has been settled by the RTGS system shall be and remain irrevocable in the RTGS system.~|~
362~|~What is the purpose of the Start of Business Day period in RTGS?~|~The purpose of the Start of Business Day period in RTGS is for initialization of the business day, parameter setting, and data processing.~|~
363~|~What activities occur during the Account Housekeeping period?~|~Account management: Debit of amounts due to NRB, limits set up for Collateral Accounts by Service Provider, if required by Participant (until the CSD automated procedure can be used).~|~
364~|~What can Participants do during the Morning Exchange period?~|~During the Morning Exchange period, Participants can invoke the RTGS transfers for today sent in previous days, and RTGS also invokes payments that have been announced for that date. They can exchange interbank transfers and customer transfers, and request an ILF if temporarily short of liquidity. Settlement of transactions from external systems can also take place during this period.
~|~
365~|~How does the Afternoon Exchange period differ from the Morning Exchange period?~|~The Afternoon Exchange period has a different fee than the Morning Exchange period. The fee for the Afternoon Exchange period is Rs. 20, whereas the Morning Exchange period fee is Rs. 10 for Customer and Interbank Payments. Additionally, during the Morning period, a Participant can exchange interbank transfers and customer transfers, and can request an ILF if temporarily short of liquidity. The Afternoon period is described as "Same as Morning Exchange period but with different fee."~|~
366~|~What can Participants do during the Morning Exchange period?~|~During the Morning Exchange period, Participants can invoke the RTGS transfers for today sent in previous days, RTGS also invokes payments that have been announced for that date. They can exchange interbank transfers and customer transfers, and can also request an ILF if temporarily short of liquidity. Settlement of transactions from external systems can also take place.
~|~
367~|~What occurs during the Reports Generation period RTGS?~|~The RTGS system generates messages with account balances and statement reports and sends them to Participants for reconciliation. Billing Reports are also generated for participants according to the billing cycle. Billing rates are stated in these Rules in Appendix 5.
~|~
368~|~What account types are available in the RTGS system?~|~The following account types are available in the RTGS system: Settlement Account and Collateral Management Account.~|~
369~|~Which currencies can a Participant open accounts in?~|~A Participant can open accounts in the following currencies: Nepalese Rupee (NPR), US Dollar (USD), Euro (EUR), Pound Sterling (GBP), and Japanese Yen (JPY).~|~
370~|~What IT-related issues have emerged in the banking sector?~|~The use of information technology by financial institutions has created challenges including managing and governing IT. Specific IT-related issues that have emerged in the banking sector are: tackling changes in technology, migrating systems, maintaining adequate internal control, limiting unauthorized access to systems and data, securing electronic transactions, meeting legal requirements, managing outsourcing services, mitigating IT-related risks, and addressing cyber fraud. New delivery channels like ATMs, internet banking, and mobile banking have increased the risk of financial loss and electronic fraud.~|~
371~|~How have new delivery channels affected banking risks?~|~New delivery channels such as ATM, internet banking, and mobile banking have increased the risk of financial loss and electronic frauds along with other banking risks.~|~
372~|~Why has NRB decided to regulate IT activities in commercial banks?~|~NRB has felt necessary to regulate and guide IT related activities in commercial banks with the objectives of strengthening banks for tackling with emerging cyber frauds, managing information technology prudently and mitigating risk aroused from implementation of information technology.~|~
373~|~Why is IT governance essential in commercial banks?~|~IT governance is essential in commercial banks because IT is very critical in supporting and enabling business goals and is strategic for business growth. Since IT has been widely adopted by commercial banks, it has increased the challenge on governing it.~|~
374~|~What should banks have regarding IT strategy and policy?~|~Bank should have a board approved IT related strategy and policy and IT policy should be reviewed at least annually. IT strategy can be long term and short term and long term strategy should be mapped to short term strategy periodically.~|~
375~|~How should the IT organizational structure be designed?~|~The IT organizational structure for banks should be commensurate with the size, scale, and nature of business activities carried out by the bank and may differ from bank to bank. Broadly, the organization structure consists of Development, Technology, IT Operation, and Information Assurance.
~|~
376~|~What should banks assess regarding IT personnel?~|~Banks should assess the requirement of expertise to successfully complete required IT functions. A periodic IT training requirement for IT personnel according to the IT functions of the bank should be assessed.~|~
377~|~Why is robust information security crucial for banks in achieving business goals and managing risk prudently?~|~Robust information security is crucial for banks to achieve business goals and for managing risk prudently because it ensures accuracy, integrity, consistency, completeness, validity, timeliness, accessibility, usability, and auditability of information.~|~
378~|~What should a board-approved Information Security Policy cover in banks?~|~The board-approved Information Security Policy should address all electronic delivery channels and payment systems.~|~
379~|~How often should banks conduct risk assessment for their information assets?~|~Banks should conduct Risk Assessment periodically (at least annually) for each asset that has possibility of impacting the CIA of the information of the bank.
~|~
380~|~How should banks ensure employees, consultants, and contractors comply with information security policies?~|~Banks can ensure compliance by:

1.  Communicating the board-approved Information Security Policy to employees, contractors/suppliers, consultants, and officials.
2.  Ensuring awareness and compliance through clear job descriptions, employee agreements, policy awareness, and policy acknowledgements.
3.  Conducting information security awareness programs periodically for employees, vendors, and other related stakeholders, customizing the programs according to the target group.~|~
381~|~What physical and environmental controls should banks implement?~|~Banks should implement appropriate physical and environmental controls taking into consideration of threats, and based on the entity’s unique geographical location, building configuration, neighboring entities etc to secure critical hardware, system and information. Physical access to datacenter and critical equipment rooms must be restricted to authorized individuals only.~|~
382~|~Why is information security considered an ongoing process in banks?~|~Information security is not a one-time activity and cannot be gained by just purchasing and installing suitable hardware or software. Banks should institutionalize processes to regularly assess the security health of the organization and detect and fix vulnerabilities. It is recommended to conduct penetration testing of the system periodically.~|~
383~|~How should banks configure and maintain their systems for security?~|~Banks should harden their systems by configuring them with the highest level of security settings in the operating system, firewall, and system software. The default password should be changed immediately after installation, and updates, patches, and security enhancements should be installed as recommended by vendors. Banks should also implement a change management process for handling changes, develop and implement comprehensive computer virus protection mechanisms, and deploy strong cryptography and end-to-end encryption to protect sensitive data.||~|~
384~|~What measures should banks take to protect sensitive customer data?~|~Banks should implement several measures to protect sensitive customer data, including:

*   Deploying strong cryptography and end-to-end encryption to protect customer PINs, user passwords, and other sensitive data in networks and in storage.
*   Installing firewalls between internal and external networks as well as between geographically separate sites, configured according to the bank's network security policy.
*   Encrypting transaction information and PIN/Password from mobile devices to the bank's system when providing banking services using mobile devices.
*   Replacing current magnetic stripe cards with chip-based cards.
*   Authenticating online payments using a second factor and providing instant alerts to customers via email/SMS/automated voice call.
*   Implementing additional controls like daily and per-transaction limits for mobile banking.~|~
385~|~What precautions should banks follow for ATM and card transactions?~|~Banks should employ secure transmission of messages using appropriate encryption from ATMs, controls relating to ATM key generation, loading, and destruction. They should also use firewalls, antivirus measures, secure PIN generation, and adequate segregation of duty while creating PINs and cards. It is recommended to replace existing signature-based systems with PIN-based authorization systems at POS terminals and withdraw non-PIN based terminals. Banks should also replace current magnetic stripe cards with chip-based cards and authenticate online card payments using a second factor, providing instant alerts to customers via email/SMS/automated voice call. Additionally, they should ensure that electronic cards and their PINs are not under the control of a single person from production till delivery to the customer.
~|~
